book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,edu_score,fiction_score,offscope_score
8375,2068,2068,1835,24,068482471X,9780684824710.0,Daniel C. Dennett,1995.0,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,11090,11292,222,276,592,2164,3717,4543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1414,365,36.0
8390,12073,12073,2078450,62,631231277,9780631231270.0,"Ludwig Wittgenstein, G.E.M. Anscombe",1953.0,Philosophische Untersuchungen,Philosophical Investigations,en-US,4.23,9403,10085,224,240,389,1389,2869,5198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1438,202,17.0
8400,53200,53200,64240,63,553374117,9780553374120.0,Stephen Hawking,1993.0,Black Holes and Baby Universes and Other Essays,Black Holes and Baby Universes,eng,4.09,9477,10127,228,136,431,1927,3547,4086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,895,296,14.0
8403,31795,31795,32011,83,671739166,9780671739160.0,Will Durant,1926.0,The Story of Philosophy,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,eng,4.09,8618,10289,631,153,425,1850,3751,4110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,755,365,56.0
8417,6326920,6326920,6512514,46,385529376,9780385529370.0,Ben Mezrich,2009.0,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal","The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",en-US,3.5,9400,11768,1443,309,1288,4213,4124,1834,https://images.gr-assets.com/books/1320527444m/6326920.jpg,https://images.gr-assets.com/books/1320527444s/6326920.jpg,736,534,175.0
8433,3872,3872,7600,31,802715524,9780802715520.0,Tom Standage,2005.0,A History of the World in 6 Glasses,A History of the World in 6 Glasses,en-US,3.74,10473,12688,1583,182,794,3820,5184,2708,https://images.gr-assets.com/books/1415681601m/3872.jpg,https://images.gr-assets.com/books/1415681601s/3872.jpg,1081,1036,383.0
8472,208036,208036,2479557,201,1888009039,9781888009030.0,"Aristotle, Joe Sachs",-330.0,τὰ μετὰ τὰ φυσικά,Metaphysics,,4.0,10112,10645,129,181,607,2377,3299,4181,https://images.gr-assets.com/books/1355049704m/208036.jpg,https://images.gr-assets.com/books/1355049704s/208036.jpg,947,115,14.0
8485,4224060,4224060,4271462,71,670020478,9780670020480.0,"Ken Robinson, Lou Aronica",2009.0,The Element: A New View of Human Capacity,The Element: How Finding Your Passion Changes Everything,eng,3.89,9074,11124,1216,230,779,2596,3932,3587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,683,239,9.0
8513,129565,129565,124787,9,670032085,9780670032080.0,Dave Ramsey,1992.0,Financial Peace Revisited,Financial Peace Revisited,,4.31,10914,11271,614,95,263,1528,3508,5877,https://images.gr-assets.com/books/1309201190m/129565.jpg,https://images.gr-assets.com/books/1309201190s/129565.jpg,584,226,55.0
8544,7783191,7783191,10711242,32,307459659,9780307459660.0,"Christopher Chabris, Daniel Simons",2010.0,The Invisible Gorilla,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,eng,3.88,10080,10826,586,227,710,2588,3946,3355,https://images.gr-assets.com/books/1320530790m/7783191.jpg,https://images.gr-assets.com/books/1320530790s/7783191.jpg,1344,506,0.0
8549,4924862,4924862,4990463,19,761147489,9780761147480.0,Ramit Sethi,2009.0,I Will Teach You To Be Rich,I Will Teach You To Be Rich,eng,4.04,10209,11746,897,188,581,2126,4480,4371,https://images.gr-assets.com/books/1404581320m/4924862.jpg,https://images.gr-assets.com/books/1404581320s/4924862.jpg,1316,375,0.0
8553,8492907,8492907,13358451,51,385530803,9780385530800.0,Michio Kaku,2011.0,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 ,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,eng,3.98,10159,11605,919,212,532,2463,4461,3937,https://images.gr-assets.com/books/1320504811m/8492907.jpg,https://images.gr-assets.com/books/1320504811s/8492907.jpg,1654,682,0.0
8611,80449,80449,13751223,203,019283617X,9780192836180.0,"Friedrich Nietzsche, Douglas Smith",1887.0,Zur Genealogie der Moral,On the Genealogy of Morals,,4.1,9214,11809,358,191,489,2114,4199,4816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1424,263,51.0
8623,61665,61665,1321045,30,345379187,9780345379180.0,"Carl Sagan, Ann Druyan",1997.0,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,,4.26,10690,11336,366,104,295,1612,3851,5474,https://images.gr-assets.com/books/1366573520m/61665.jpg,https://images.gr-assets.com/books/1366573520s/61665.jpg,1371,446,16.0
8639,15811520,15811520,21536784,10,1594205345,9781594205350.0,Charlie LeDuff,2013.0,,Detroit: An American Autopsy,eng,3.95,9860,11103,1692,172,499,2343,4785,3304,https://images.gr-assets.com/books/1350363602m/15811520.jpg,https://images.gr-assets.com/books/1350363602s/15811520.jpg,824,798,165.0
8688,665,665,443285,53,451163931,9780451163940.0,"Ayn Rand, Nathaniel Branden",1961.0,The Virtue of Selfishness: A New Concept of Egoism,The Virtue of Selfishness: A New Concept of Egoism,eng,3.47,10198,10682,433,1337,1071,2463,2837,2974,https://images.gr-assets.com/books/1425001997m/665.jpg,https://images.gr-assets.com/books/1425001997s/665.jpg,901,323,4.0
8703,385255,385255,909535,13,743254430,9780743254430.0,Adrian Nicole LeBlanc,2003.0,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",en-US,4.23,9053,9581,1261,124,329,1314,3235,4579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,694,691,127.0
8721,2372,2372,1025700,29,743262131,9780743262130.0,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914","The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",eng,4.19,9349,11891,1052,118,329,1796,4567,5081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,558,523,29.0
8736,6150530,6150530,6329677,44,1401322905,9781401322910.0,Chris Anderson,2009.0,Free: The Future of a Radical Price,Free: The Future of a Radical Price,en-US,3.83,10607,11472,605,311,771,2961,3962,3467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,975,281,0.0
8747,254799,254799,246926,12,743235274,9780743235270.0,Twyla Tharp,2003.0,The Creative Habit: Learn It and Use It for Life,The Creative Habit: Learn It and Use It for Life,eng,4.0,12838,13338,765,306,800,2760,4250,5222,https://images.gr-assets.com/books/1477230182m/254799.jpg,https://images.gr-assets.com/books/1477230182s/254799.jpg,965,554,25.0
8846,8701960,8701960,13574748,41,375423729,9780375423730.0,James Gleick,2011.0,"The Information: A History, a Theory, a Flood","The Information: A History, a Theory, a Flood",eng,3.98,9874,11422,1167,207,610,2312,4425,3868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2244,1052,0.0
8855,198863,198863,192373,49,753510995,9780753511000.0,Richard Branson,2006.0,"Screw It, Let's Do It","Screw It, Let's Do It: Lessons In Life",,3.93,7866,9297,569,137,524,2176,3490,2970,https://images.gr-assets.com/books/1312059228m/198863.jpg,https://images.gr-assets.com/books/1312059228s/198863.jpg,501,106,136.0
8867,41918,41918,729410,20,385265565,9780385265560.0,Alex Kotlowitz,1991.0,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,There are No Children Here: The Story of Two Boys Growing Up in the Other America,eng,4.25,10312,10655,764,68,267,1448,4043,4829,https://images.gr-assets.com/books/1320394274m/41918.jpg,https://images.gr-assets.com/books/1320394274s/41918.jpg,653,626,63.0
8891,51364,51364,50128,30,60859512,9780060859510.0,Bart D. Ehrman,2005.0,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,en-US,3.91,10075,11242,1013,360,548,2307,4596,3431,https://images.gr-assets.com/books/1407109431m/51364.jpg,https://images.gr-assets.com/books/1407109431s/51364.jpg,792,685,546.0
8903,762462,762462,748554,21,743200403,9780743200400.0,"Peter Lynch, John Rothchild",1988.0,One Up On Wall Street : How To Use What You Already Know To Make Money In The Market,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,en-US,4.12,10563,11264,315,161,390,2020,4103,4590,https://images.gr-assets.com/books/1444850522m/762462.jpg,https://images.gr-assets.com/books/1444850522s/762462.jpg,503,130,5.0
8907,60551,60551,58910,26,679723005,9780679723000.0,Alan W. Watts,1966.0,The Book on the Taboo Against Knowing Who You Are,The Book on the Taboo Against Knowing Who You Are,,4.28,9811,10587,554,109,340,1416,3335,5387,https://images.gr-assets.com/books/1403166178m/60551.jpg,https://images.gr-assets.com/books/1403166178s/60551.jpg,972,307,356.0
8915,2067,2067,598404,23,067003472X,9780670034730.0,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381,9366,383,312,573,2006,3457,3018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1244,448,595.0
8925,17255186,17255186,23848838,16,988262592,9780988262590.0,"Gene Kim, Kevin Behr, George Spafford",2013.0,,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",en-GB,4.24,7311,11237,1177,73,292,1493,4354,5025,https://images.gr-assets.com/books/1361113128m/17255186.jpg,https://images.gr-assets.com/books/1361113128s/17255186.jpg,845,236,0.0
8926,17287009,17287009,23907081,12,1250038820,9781250038820.0,Brandon Stanton,2013.0,,Humans of New York,eng,4.5,12614,12865,1301,93,183,1102,3348,8139,https://images.gr-assets.com/books/1384184910m/17287009.jpg,https://images.gr-assets.com/books/1384184910s/17287009.jpg,790,781,51.0
8930,1823,1823,5946,20,743233212,9780743233220.0,Jon Ronson,2001.0,Them: Adventures with Extremists,Them: Adventures with Extremists,en-US,3.94,9081,11362,833,71,394,2648,5284,2965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,944,892,199.0
8933,22609522,22609522,42099492,34,147675571X,9781476755720.0,Bill Browder,2014.0,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice","Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",en-GB,4.39,8729,12693,1398,117,239,1213,4157,6967,https://images.gr-assets.com/books/1422848658m/22609522.jpg,https://images.gr-assets.com/books/1422848658s/22609522.jpg,529,436,199.0
8934,621,621,806311,27,767923820,9780767923830.0,David Bach,2003.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,,3.9,10091,10676,508,211,664,2680,3567,3554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,597,166,0.0
8940,392563,392563,2373496,33,374249393,9780374249400.0,Alex  Ross,2007.0,The Rest Is Noise: Listening to the Twentieth Century,The Rest Is Noise: Listening to the Twentieth Century,eng,4.08,9316,10007,611,381,497,1471,3236,4422,https://images.gr-assets.com/books/1311973474m/392563.jpg,https://images.gr-assets.com/books/1311973474s/392563.jpg,517,505,9.0
8943,18213403,18213403,25637147,51,162779073X,9781627790730.0,Glenn Greenwald,2014.0,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State","No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",eng,4.08,8366,10364,1130,170,381,1772,4188,3853,https://images.gr-assets.com/books/1383352779m/18213403.jpg,https://images.gr-assets.com/books/1383352779s/18213403.jpg,934,797,60.0
8977,8570787,8570787,13439499,25,141659907X,9781416599070.0,A.J. Jacobs,2012.0,,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,eng,3.75,10831,11874,1622,156,702,3501,5068,2447,https://images.gr-assets.com/books/1344398815m/8570787.jpg,https://images.gr-assets.com/books/1344398815s/8570787.jpg,895,826,595.0
9014,760025,760025,746122,34,71373586,9780071373590.0,"Al Ries, Jack Trout",1980.0,Positioning: The Battle for Your Mind,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,,4.06,9344,10002,252,205,448,1901,3410,4038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,863,96,0.0
9032,4099,4099,7809,17,020161622X,9780201616220.0,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,The Pragmatic Programmer: From Journeyman to Master,en-US,4.31,9416,10466,549,67,229,1218,3841,5111,https://images.gr-assets.com/books/1401432508m/4099.jpg,https://images.gr-assets.com/books/1401432508s/4099.jpg,2081,256,0.0
9064,23719479,23719479,43328972,12,547250258,9780547250250.0,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,12735,1590,260,670,3576,5371,2858,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg,598,591,443.0
9078,355190,355190,2310058,65,039474067X,9780394740680.0,Edward Said,1978.0,Orientalism,Orientalism,eng,4.07,10458,11791,648,199,527,1925,4683,4457,https://images.gr-assets.com/books/1409777781m/355190.jpg,https://images.gr-assets.com/books/1409777781s/355190.jpg,1231,904,55.0
9097,21913812,21913812,41247321,47,1451697384,9781451697380.0,Naomi Klein,2014.0,This Changes Everything: Capitalism vs. The Climate,This Changes Everything: Capitalism vs. The Climate,eng,4.17,7652,10037,1187,245,352,1374,3586,4480,https://images.gr-assets.com/books/1418103804m/21913812.jpg,https://images.gr-assets.com/books/1418103804s/21913812.jpg,1779,1153,0.0
9110,13170021,13170021,18349336,16,1596434872,9781596434880.0,Steve Sheinkin,2012.0,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,eng,4.12,11164,11575,2395,346,506,1678,3946,5099,https://images.gr-assets.com/books/1424981656m/13170021.jpg,https://images.gr-assets.com/books/1424981656s/13170021.jpg,1304,1233,13.0
9163,11104030,11104030,16026187,9,345524942,9780345524940.0,Rachel Bertsche,2011.0,,MWF Seeking BFF: My Yearlong Search For A New Best Friend,eng,3.44,11001,11583,1654,567,1543,3792,3641,2040,https://images.gr-assets.com/books/1353033305m/11104030.jpg,https://images.gr-assets.com/books/1353033305s/11104030.jpg,655,622,472.0
9182,6452731,6452731,6642936,58,374180652,9780374180650.0,Michael J. Sandel,2009.0,Justice: What's the Right Thing to Do?,Justice: What's the Right Thing to Do?,en-US,4.25,8060,10065,887,83,266,1299,3843,4574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,789,533,21.0
9202,17727276,17727276,24806264,45,1476751447,9781476751440.0,Hillary Rodham Clinton,2013.0,Hard Choices,Hard Choices,eng,3.57,8724,9724,1049,682,830,2699,3253,2260,https://images.gr-assets.com/books/1402198745m/17727276.jpg,https://images.gr-assets.com/books/1402198745s/17727276.jpg,519,500,513.0
9204,9854,9854,1693873,34,143036580,9780143036590.0,"Jeffrey D. Sachs, Bono",2005.0,,The End of Poverty,,3.66,7917,8718,682,219,770,2640,3241,1848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,530,241,4.0
9222,71984,71984,69695,18,143034669,9780143034670.0,Steve Coll,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001","Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",eng,4.28,9066,9638,656,66,175,1276,3597,4524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,609,609,35.0
9286,21086818,21086818,40447706,27,297869876,9780297869870.0,Henry Marsh,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery","Do No Harm: Stories of Life, Death and Brain Surgery",eng,4.22,7978,11850,1291,120,298,1689,4534,5209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,848,619,269.0
